codigo,asentamiento,tipo,clave_tipo,municipio
64844,Rincón de Altavista,Colonia,9,39
64845,Contry Lux,Colonia,9,39
64846,Jardines de Altavista,Colonia,9,39
64849,Instituto Tecnológico de Estudios Superiores de Monterrey,Gran usuario,22,39
64850,Villa del Río,Colonia,9,39
64850,Torremolinos,Colonia,9,39
64850,Contry Tesoro,Colonia,9,39
64858,Balcones de Satélite,Fraccionamiento,21,39
64858,Contry los Naranjos,Colonia,9,39
64858,Privadas del Río,Fraccionamiento,21,39
64859,Contry San Juanito,Colonia,9,39
64860,Colonial la Silla,Colonia,9,39
64860,El Pirul,Colonia,9,39
64860,Rincón del Contry,Colonia,9,39
64860,Jardines del Contry,Colonia,9,39
64860,Contry los Estanques,Colonia,9,39
64860,Villas de Lux,Colonia,9,39
64860,Contry,Colonia,9,39
64860,Paseo del Contry,Colonia,9,39
64865,Contry los Nogales,Colonia,9,39
64878,Unión Canoas Ángel Sur,Colonia,9,39
64878,Los Remates,Colonia,9,39
64878,San Ángel,Colonia,9,39
64880,La Condesa,Colonia,9,39
64890,Residencial y Club de Golf la Herradura,Fraccionamiento,21,39
64890,Lagos del Bosque,Colonia,9,39
64890,Residencial la Hacienda,Colonia,9,39
64890,Cortijo del Río Tercer y Cuarto Sector,Colonia,9,39
64890,Villa las Fuentes,Colonia,9,39
64890,Privadas de la Silla,Colonia,9,39
64890,Privadas del Sur,Colonia,9,39
64890,Cortijo del Río,Colonia,9,39
64890,Estanza,Fraccionamiento,21,39
64893,Privadas del Pedregal,Colonia,9,39
64898,Santa Sofia,Colonia,9,39
64898,Villas de la Hacienda,Colonia,9,39
64898,Prados de la Silla,Colonia,9,39
64898,Residencial Vistalta,Fraccionamiento,21,39
64898,Pedregal de la Silla,Fraccionamiento,21,39
64899,Cortijo del Río Sector la Silla,Colonia,9,39
64900,Jardines del Paseo,Colonia,9,39
64900,Rincón del Paseo Segundo Sector,Colonia,9,39
64900,La República,Colonia,9,39
64909,Lomas de Montecristo,Colonia,9,39
64909,Empleados SFEO,Colonia,9,39
64910,Mirador Residencial,Fraccionamiento,21,39
64920,Del Paseo Residencial,Colonia,9,39
64925,Lomas del Paseo,Colonia,9,39
64925,Privadas del Paseo,Colonia,9,39
64925,Renacimiento,Colonia,9,39
64926,Privada Fundadores,Fraccionamiento,21,39
64930,Las Torres,Colonia,9,39
64940,Eduardo A Elizondo,Colonia,9,39
64949,Villa Sol,Colonia,9,39
64950,Torres de Satélite,Colonia,9,39
64950,Mederos,Colonia,9,39
64960,Ciudad Satélite,Colonia,9,39
64968,Satélite Acueducto Sexto Sector,Colonia,9,39
64968,Satélite Miradores,Colonia,9,39
64968,Colinas del Sur,Colonia,9,39
64969,Lomas de Satélite,Colonia,9,39
64969,Contry Sur,Fraccionamiento,21,39
64970,Campestre Mederos,Colonia,9,39
64978,Lomas Mederos,Colonia,9,39
64978,Privada Villa Alta Residencial,Colonia,9,39
64979,Cañadas del Sur,Colonia,9,39
64979,Balcones de Mederos,Fraccionamiento,21,39
64979,Valle de Bosquencinos,Fraccionamiento,21,39
64979,Rincón Colonial Mederos,Colonia,9,39
64979,El Encino,Fraccionamiento,21,39
64979,San Carlos Privada Residencial,Fraccionamiento,21,39
64979,Bosques de Satélite,Colonia,9,39
64979,Satélite Acueducto Séptimo Sector,Colonia,9,39
64979,Residencial Mederos,Colonia,9,39
64979,Bosquencinos,Fraccionamiento,21,39
64980,El Pinito,Colonia,9,39
64980,Manantiales del Diente,Colonia,9,39
64983,Palmares Residencial,Fraccionamiento,21,39
64983,La Toscana,Fraccionamiento,21,39
64983,Rincón del Vergel,Fraccionamiento,21,39
64983,Antara,Fraccionamiento,21,39
64983,Ébanos,Fraccionamiento,21,39
64983,Santa Lucía,Colonia,9,39
64983,El Refugio,Fraccionamiento,21,39
64983,Las Estancias,Fraccionamiento,21,39
64984,San Pablo,Fraccionamiento,21,39
64984,Villas de la Herradura,Fraccionamiento,21,39
64984,El Sabino Cerrada Residencial,Fraccionamiento,21,39
64984,Brisas de Valle Alto,Colonia,9,39
64984,Canterías Norte,Colonia,9,39
64984,Ignacio Altamirano,Colonia,9,39
64984,Villas la Rioja,Fraccionamiento,21,39
64984,Residencial la Lágrima,Fraccionamiento,21,39
64984,La Estanzuela Vieja,Colonia,9,39
64984,Vistancias,Fraccionamiento,21,39
64984,Misión Canterías,Colonia,9,39
64984,Cerradas de Valle Alto Residencial,Fraccionamiento,21,39
64985,Granadas,Fraccionamiento,21,39
64985,Los Cristales,Colonia,9,39
64985,La Joya Privada Residencial,Colonia,9,39
64985,Almendros de Laderas,Fraccionamiento,21,39
64985,El Uro Oriente,Colonia,9,39
64985,Laderas Caranday,Fraccionamiento,21,39
64985,Villa Toledo,Colonia,9,39
64985,Villa Santa Isabel,Fraccionamiento,21,39
64985,Villa Murano,Fraccionamiento,21,39
64986,El Uro,Colonia,9,39
64986,Privada Residencial Villas del Uro,Colonia,9,39
64986,Montealbán Residencial,Fraccionamiento,21,39
64986,Rancho la Bola,Colonia,9,39
64986,Soria,Fraccionamiento,21,39
64987,El Encino,Colonia,9,39
64987,Bosques del Vergel,Fraccionamiento,21,39
64987,Las Diligencias,Colonia,9,39
64987,Catujanes,Fraccionamiento,21,39
64987,Privada la Herradura,Fraccionamiento,21,39
64987,El Vergel,Colonia,9,39
64987,Encinos del Vergel,Fraccionamiento,21,39
64988,El Milagro,Unidad habitacional,31,39
64988,Colinas del Huajuco,Fraccionamiento,21,39
64988,Lomas del Vergel,Fraccionamiento,21,39
64988,Residencial la Escondida,Fraccionamiento,21,39
64988,Las Callejas Residencial,Fraccionamiento,21,39
64988,Jardines de la Estanzuela,Colonia,9,39
64988,Rincón de la Escondida,Fraccionamiento,21,39
64988,Paraíso Residencial,Colonia,9,39
64988,El Encanto,Fraccionamiento,21,39
64988,Privada del Vergel,Fraccionamiento,21,39
64988,Paseo del Vergel,Fraccionamiento,21,39
64988,La Estanzuela (F-45),Colonia,9,39
64988,Misión Silla,Fraccionamiento,21,39
64988,Ampliación los Nogales,Colonia,9,39
64988,Residencial de la Sierra,Fraccionamiento,21,39
64988,Privada Villa Real,Fraccionamiento,21,39
64988,Estanzuela Nueva,Colonia,9,39
64988,La Perla,Fraccionamiento,21,39
64988,La Rioja Privada Residencial,Colonia,9,39
64988,Encino Real,Fraccionamiento,21,39
64988,El Encanto II,Fraccionamiento,21,39
64988,La Alhambra,Fraccionamiento,21,39
64988,Nogales de la Sierra,Colonia,9,39
64988,El Fortín del Huajuco,Fraccionamiento,21,39
64988,Privadas de la Fuente Residencial,Fraccionamiento,21,39
64988,Bosques de la Silla,Colonia,9,39
64988,Sierra Escondida,Fraccionamiento,21,39
64988,Residencial Amura,Fraccionamiento,21,39
64988,Granja Postal,Colonia,9,39
64988,Bosques de la Estanzuela,Fraccionamiento,21,39
64988,Las Riveras,Fraccionamiento,21,39
64989,Residencial Canterías,Fraccionamiento,21,39
64989,Rincón de las Montañas,Fraccionamiento,21,39
64989,Campestre Bugambilias,Colonia,9,39
64989,Privada Valle Alto,Fraccionamiento,21,39
64989,San Gabriel,Colonia,9,39
64989,Bosques de Valle Alto,Fraccionamiento,21,39
64989,San Michelle,Colonia,9,39
64989,El Portón de Valle Alto,Fraccionamiento,21,39
64989,Maestranzas Villas de Providencia,Fraccionamiento,21,39
64989,Natura,Fraccionamiento,21,39
64989,Plaza Rincón de la Sierra Alta,Colonia,9,39
64989,Hacienda los Encinos,Colonia,9,39
64989,Lomas de Valle Alto,Colonia,9,39
64989,Real de Valle Alto,Fraccionamiento,21,39
64989,Pedregal de Valle Alto,Colonia,9,39
64989,Lagos del Vergel,Colonia,9,39
64989,Flor de Piedra,Fraccionamiento,21,39
64989,Rincón de Valle Alto,Colonia,9,39
64989,Los Milagros de Valle Alto,Fraccionamiento,21,39
64989,Portal de Valle Alto,Fraccionamiento,21,39
64989,Portal del Huajuco,Fraccionamiento,21,39
64989,Villas de Canterías,Fraccionamiento,21,39
64989,Sierra Alta,Fraccionamiento,21,39
64989,Balcones de Valle Alto,Colonia,9,39
64989,Las Jacarandas Privada Residencial,Fraccionamiento,21,39
64989,Rincón de los Ahuehuetes,Fraccionamiento,21,39
64989,Hacienda Codornices,Colonia,9,39
64989,Valle del Vergel,Fraccionamiento,21,39
64989,Áurea Residencial,Fraccionamiento,21,39
64989,Rincón de los Encinos,Colonia,9,39
64989,Lomas del Hípico,Fraccionamiento,21,39
64990,Antigua Hacienda Santa Anita,Colonia,9,39
64990,Campestre los Cristales,Fraccionamiento,21,39
64990,El Mirador,Colonia,9,39
64990,Campestre Sertoma,Fraccionamiento,21,39
64990,Las Jaras,Colonia,9,39
64990,Las Margaritas,Colonia,9,39
64990,Los Cristales Campestre,Fraccionamiento,21,39
64990,Canterel,Colonia,9,39
64990,Santa Isabel,Fraccionamiento,21,39
64990,Valle de Cristal,Colonia,9,39
64996,El Edén,Colonia,9,39
64996,Carolco,Colonia,9,39
64997,El Barro,Colonia,9,39
64997,Campestre el Barrio,Fraccionamiento,21,39
65000,Colombia,Congregación,11,5
65001,Camarón [Estación],Paraje,45,5
65004,El Sifón,Colonia,9,5
65010,San Ignacio (Regantes Número Treinta y Cuatro),Congregación,11,5
65030,Centro de Anáhuac,Colonia,9,5
65032,Revolución,Colonia,9,5
65033,Ampliación Obrera,Colonia,9,5
65033,Progreso,Colonia,9,5
65034,Obrera,Colonia,9,5
65034,Lomas de Anáhuac,Colonia,9,5
65034,INFONAVIT Fomerrey,Colonia,9,5
65034,Lázaro Cárdenas,Colonia,9,5
65036,Granja Experimental,Colonia,9,5
65040,Anáhuac,Colonia,9,5
65040,Independencia,Colonia,9,5
65042,Chapultepec,Colonia,9,5
65042,Raul Caballero Escamilla,Colonia,9,5
65042,Estación Rodríguez,Colonia,9,5
65057,Nuevo Camarón,Ejido,15,5
65059,Nuevo Rodríguez,Ejido,15,5
65059,Nuevo Anáhuac,Ejido,15,5
65070,Lampazos de Naranjo,Pueblo,28,32
65075,Santa Elena,Ejido,15,32
65076,Horcones,Ejido,15,32
65080,El Nogal,Ejido,15,32
65088,Ranas,Ejido,15,32
65090,Golondrinas [Estación],Paraje,45,32
65092,Las Presas,Ejido,15,32
65100,Mina,Pueblo,28,37
65105,Los Guerra,Barrio,2,37
65110,San José de la Popa,Ranchería,29,37
65115,La Jarita (San José),Rancho,48,37
65116,California,Rancho,48,37
65118,Presa de la Mula (Las Presas),Ranchería,29,37
65140,Espinazo (Espinazo Nuevo León),Pueblo,28,37
65150,El Pedregal,Fraccionamiento,21,8
65150,El Valladito,Colonia,9,8
65150,Bustamante,Pueblo,28,8
65200,El Aguacate,Barrio,2,44
65200,Sonora,Barrio,2,44
65200,Sabinas Hidalgo Centro,Colonia,9,44
65200,El Dólar,Barrio,2,44
65210,Pablo Santos,Colonia,9,44
65220,Primavera,Colonia,9,44
65220,La Recta,Colonia,9,44
65220,Las Misiones,Fraccionamiento,21,44
65220,El Nogalar,Fraccionamiento,21,44
65220,La Esperanza,Colonia,9,44
65220,La Noria,Colonia,9,44
65230,Valle Del Sol,Colonia,9,44
65230,Mirador,Colonia,9,44
65230,Real de las Palmas,Colonia,9,44
65230,Revolución,Colonia,9,44
65230,Plaza Mirador,Colonia,9,44
65230,La Campiña,Colonia,9,44
65230,Martinez Dominguez Alfonso,Colonia,9,44
65230,Los Ébanos,Colonia,9,44
65233,Los Chapa,Colonia,9,44
65234,Niños Héroes,Colonia,9,44
65234,Hacienda Santa Cruz,Colonia,9,44
65234,Jardines de la Ermita,Colonia,9,44
65240,Reyes Eulagio,Colonia,9,44
65240,Maria Luisa,Colonia,9,44
65240,Hacienda San Francisco,Colonia,9,44
65243,Francisco Villa,Colonia,9,44
65243,El Sendero,Colonia,9,44
65243,Caballero Escamilla Raul,Colonia,9,44
65244,Miguel Hidalgo,Colonia,9,44
65244,González Sáenz Leopoldo,Colonia,9,44
65249,Sabinas Hidalgo,Zona industrial,37,44
65250,Los Canteros,Colonia,9,44
65250,CROC,Colonia,9,44
65250,La Santa Cruz,Colonia,9,44
65255,La Turbina,Colonia,9,44
65256,FOVISSSTE,Colonia,9,44
65256,Quintana Nora,Colonia,9,44
65256,Campestre Rivereño,Fraccionamiento,21,44
65256,Fidel Velázquez,Colonia,9,44
65257,Hacienda los Morales,Colonia,9,44
65257,Venustiano Carranza,Colonia,9,44
65260,Industrial,Colonia,9,44
65270,Bellavista,Colonia,9,44
65272,Graciano Bortoni,Colonia,9,44
65272,Constitución,Colonia,9,44
65276,San Francisco Javier,Colonia,9,44
65276,Larraldeña,Colonia,9,44
65276,Industrial Poniente,Colonia,9,44
65280,Jose Ma Morelos,Colonia,9,44
65280,Cárdenas Lázaro,Colonia,9,44
65288,Benito Juárez,Colonia,9,44
65288,17 de Septiembre,Colonia,9,44
65289,Josefa Zozaya,Colonia,9,44
65290,Enrique Lozano,Colonia,9,44
65290,Rincón del Sabino,Colonia,9,44
65299,Lomas Chula,Colonia,9,44
65300,Garza Ayala,Congregación,11,44
65302,Carboneras,Hacienda,24,44
65336,El Ébano,Ejido,15,44
65340,Sombreretillo,Congregación,11,44
65347,Paso de Álamos,Ejido,15,44
65348,Buena Vista,Ejido,15,44
65350,Villaldama Centro,Colonia,9,51
65350,Independencia,Barrio,2,51
65350,Villaldama Estación,Barrio,2,51
65357,Hacienda Santa Fe,Hacienda,24,51
65390,El Potrero,Hacienda,24,51
65395,El Álamo [Estación],Paraje,45,51
65400,Vallecillo,Pueblo,28,50
65410,Los Garza,Ranchería,29,50
65415,San Carlos,Ranchería,29,50
65419,Aquiles Serdán (El Mateño),Ejido,15,50
65420,Matatenas,Ejido,15,50
65429,Los Colorados de Arriba,Ejido,15,50
65430,Los Colorados de Abajo,Ranchería,29,50
65436,Fresnillo,Ejido,15,50
65440,El Álamo (Hacienda el Álamo),Hacienda,24,50
65449,Palo Alto (Palo Alto y Ayaleño),Hacienda,24,50
65450,Parás,Pueblo,28,40
65500,Salinas Victoria,Colonia,9,45
65500,León A. Flores,Colonia,9,45
65500,Agrarista,Colonia,9,45
65500,Los Maestros,Colonia,9,45
65500,Valle de las Salinas,Fraccionamiento,21,45
65500,San Isidro,Fraccionamiento,21,45
65500,Gobernadores,Colonia,9,45
65500,Valle de Salinas,Colonia,9,45
65500,Quadro Residencial,Fraccionamiento,21,45
65500,Paseo del Norte,Colonia,9,45
65503,Mission,Colonia,9,45
65503,La Marranera,Ranchería,29,45
65503,Las Gaviotas,Ranchería,29,45
65503,Raúl Caballero Escamilla,Colonia,9,45
65503,San Juan,Ranchería,29,45
65503,San Isidro,Colonia,9,45
65503,San Marcos,Ranchería,29,45
65503,Valle del Mirador,Colonia,9,45
65503,Las Torres,Colonia,9,45
65503,Los Ángeles,Colonia,9,45
65504,Prolongación Juárez (Loma de la Cruz),Ranchería,29,45
65504,Salinas [Avícola],Granja,23,45
65504,El Pedregal (Salinas),Ranchería,29,45
65504,Petrita,Ranchería,29,45
65505,Brenda,Ranchería,29,45
65510,Emiliano Zapata,Colonia,9,45
65510,Ciudad Satelite del Norte,Colonia,9,45
65513,Carmen Flores,Ejido,15,45
65513,Don Cesáreo,Ranchería,29,45
65513,Los Ébanos,Ranchería,29,45
65513,Los Gutiérrez,Ranchería,29,45
65513,El Mirador,Ranchería,29,45
65513,El Porvenir,Ranchería,29,45
65513,El Cortijo,Ranchería,29,45
65513,San Pedro,Ranchería,29,45
65513,Club de Leones,Ranchería,29,45
65513,Los Pinos,Ranchería,29,45
65513,Interpuerto Monterrey Etapa 1A,Zona industrial,37,45
65513,Miguel Mario,Ranchería,29,45
65513,El Ancón,Ranchería,29,45
65513,Juanita,Ranchería,29,45
65513,Casa Linda,Ejido,15,45
65513,Santa Isabel,Ranchería,29,45
65513,Don Manuel,Ranchería,29,45
65513,Los Ponys,Ranchería,29,45
65513,Camino a los Gutiérrez,Ejido,15,45
65513,San José (Santa Anita),Ranchería,29,45
65513,Los Morillos,Ranchería,29,45
65513,San Benito,Ranchería,29,45
65513,Cuatro Hermanos,Ranchería,29,45
65513,Las Lomas (Santa Teresita),Ranchería,29,45
65513,Lerma [Fundición],Zona industrial,37,45
65514,Don Roque,Ranchería,29,45
65514,Quince de Abril,Poblado comunal,27,45
65514,Rancho del Norte,Ranchería,29,45
65514,San Francisco,Ranchería,29,45
65514,Los Cuates,Ranchería,29,45
65514,El Antonio (Cárdenas),Ranchería,29,45
65514,El Vergel,Ranchería,29,45
65514,Azafrán,Ranchería,29,45
65514,Cuatro de Octubre (Kilómetro Veintidós),Ranchería,29,45
65514,Los Pinos,Ranchería,29,45
65514,Veintiocho de Marzo,Ranchería,29,45
65514,Andrea [Granja Avícola],Ranchería,29,45
65514,El Doce,Ranchería,29,45
65514,San José,Ranchería,29,45
65514,José Calderón,Ranchería,29,45
65514,Doña Lupita,Ranchería,29,45
65514,Salinas,Ranchería,29,45
65514,J. y R.,Ranchería,29,45
65514,Nicolás Mederes,Ranchería,29,45
65514,Lázaro Cárdenas,Ejido,15,45
65514,Los Dos Potrillos,Ranchería,29,45
65515,Bosques de los Nogales,Fraccionamiento,21,45
65515,Provincia Real,Fraccionamiento,21,45
65515,Valle del Norte,Fraccionamiento,21,45
65515,El Corralito,Ranchería,29,45
65515,Los Pilares,Fraccionamiento,21,45
65515,Los Doctores,Ranchería,29,45
65515,San Miguel,Ranchería,29,45
65515,Emiliano Zapata (La Zapatita),Colonia,9,45
65515,Santa Martha,Ranchería,29,45
65515,Bosques de Castilla,Fraccionamiento,21,45
65515,Los Fresnos,Ranchería,29,45
65515,Rex Industrial,Ranchería,29,45
65515,San Agustín,Ranchería,29,45
65515,Pilares la Puerta,Fraccionamiento,21,45
65516,Abel Arriaga,Ranchería,29,45
65516,Paseo Santa Isabel,Fraccionamiento,21,45
65516,Cassandra,Ejido,15,45
65516,Hermanos Dávila,Ranchería,29,45
65516,Colectivo,Colonia,9,45
65516,La Palapa (R Cuatro),Ranchería,29,45
65516,San Nicolás de los Garza,Ranchería,29,45
65516,Sevilla,Ranchería,29,45
65516,Valle Castilla Sector Segovia,Colonia,9,45
65516,Fuentes de Castilla,Fraccionamiento,21,45
65516,Punta Castilla,Fraccionamiento,21,45
65517,El Coyote,Ranchería,29,45
65517,El Leal (Predio Alfonso Martínez Domínguez),Ranchería,29,45
65517,El Porvenir,Ranchería,29,45
65517,Comunal Huertas de San Mario,Colonia,9,45
65520,Santa Elena,Ranchería,29,45
65520,Rancho de Rubén,Ranchería,29,45
65520,Los Reyes,Ranchería,29,45
65520,El Faro [Granja Porcícola],Granja,23,45
65520,Omega Número Tres (La Esperanza) [Granja Avícola],Granja,23,45
65520,Punta de la Loma (Rancho el Abuelo),Ranchería,29,45
65520,Los Arados,Ranchería,29,45
65520,Los Torres,Ranchería,29,45
65520,Las Codornices,Ranchería,29,45
65520,El Encino,Ranchería,29,45
65520,Colonia Ejidal Mamulique,Colonia,9,45
65520,Los Temporales,Ranchería,29,45
65520,Nuevo Mamulique,Colonia,9,45
65520,Cieneguitas,Ejido,15,45
65520,Alfaro,Ranchería,29,45
65520,La Floreña,Ranchería,29,45
65520,Mamulique,Ranchería,29,45
65520,Mamulique,Colonia,9,45
65520,La Joya (Los Burros),Ranchería,29,45
65520,Colonia del Ejido,Ranchería,29,45
65520,Mariana,Ranchería,29,45
65520,Cimarrón Steel [Lavado de Acero],Ranchería,29,45
65520,Omega Número Dos [Granja Avícola],Granja,23,45
65520,San Paulo,Ranchería,29,45
65520,Las Palmas,Ranchería,29,45
65520,San Bernardo Dos,Ranchería,29,45
65520,Fernando Hernández (San Bernardo),Ranchería,29,45
65520,San Sebastián,Ranchería,29,45
65520,Santo Tomás,Ranchería,29,45
65520,Omega Número Uno [Granja Avícola],Granja,23,45
65520,Cieneguitas,Ranchería,29,45
65523,El Aguaje,Ranchería,29,45
65523,San Benito (Santa Elena),Ranchería,29,45
65523,Uña de Gato (Loma Blanca),Ranchería,29,45
65523,Santa Teresa,Ranchería,29,45
65523,San José (La Engorda),Ranchería,29,45
65524,El Terrero,Ranchería,29,45
65524,El Seis (San Francisco),Ranchería,29,45
65524,El Dique (El Viejo),Ranchería,29,45
65524,El Lantrisco,Ranchería,29,45
65524,El Guaje,Ranchería,29,45
65524,El Recodo,Ranchería,29,45
65524,Santa Isabel,Ranchería,29,45
65525,El Setenta (El Chilarito),Ranchería,29,45
65525,La Puerta,Ranchería,29,45
65525,El Veinte (San Joel),Ranchería,29,45
65525,El Rincón,Finca,20,45
65525,La Barrosa,Ranchería,29,45
65525,El Alto,Ranchería,29,45
65525,La Cuesta,Ranchería,29,45
65525,El Rincón,Ranchería,29,45
65525,Teresita (La Puerta),Ranchería,29,45
65526,La Esperanza [Granja Porcícola],Granja,23,45
65526,La Leona,Ranchería,29,45
65526,Pocitos (La Paloma),Ranchería,29,45
65526,Quiroga [Merendero],Ranchería,29,45
65526,Los Pozos,Ranchería,29,45
65526,Pozo Nuevo,Ranchería,29,45
65527,La Paloma,Ranchería,29,45
65528,Los Lavaderos,Ranchería,29,45
65528,El Tule,Ranchería,29,45
65528,Colonia Agropecuaria el Tule,Colonia,9,45
65528,Viernes Santo,Ranchería,29,45
65528,La Victoria (Rancho del Güero),Ranchería,29,45
65530,Los Villarreales,Hacienda,24,45
65530,Las Lilas,Ranchería,29,45
65530,Verdiguel,Ranchería,29,45
65530,El Chapote,Ranchería,29,45
65530,Hacienda los Villarreales,Ranchería,29,45
65530,El Encino,Ranchería,29,45
65530,Los Guajardo,Ranchería,29,45
65530,Los Alamitos,Ranchería,29,45
65530,Valle Alto,Ranchería,29,45
65530,Hacienda Santa Gertrudis,Hacienda,24,45
65530,La Agonía (El Hormiguero),Ranchería,29,45
65530,Rubén Hinojosa (Arroyo la Negra),Ranchería,29,45
65530,San Gerónimo,Ranchería,29,45
65530,El Mezquite [Kilómetro Treinta y Tres],Ranchería,29,45
65530,La Cima (Palos Blancos),Ranchería,29,45
65530,Dos de Marzo,Ranchería,29,45
65530,Santa Elena,Ranchería,29,45
65530,San Juan,Ranchería,29,45
65530,Salinas,Ranchería,29,45
65530,Puerto Chico,Ranchería,29,45
65530,El Detalle,Ranchería,29,45
65530,Mario Durón (El Rebozo),Ranchería,29,45
65530,Kilómetro Tres,Ranchería,29,45
65530,Hofusan Industrial Park,Zona industrial,37,45
65530,Quiroga,Ranchería,29,45
65530,Plateritos,Ranchería,29,45
65530,Santa Teresa,Ranchería,29,45
65530,Roquín,Ranchería,29,45
65530,El Ángel (Parcela Ochenta y Tres),Ranchería,29,45
65530,Los Morales,Hacienda,24,45
65530,Raymundo Urrutia (Llano Blanco),Ranchería,29,45
65530,La Cima,Ranchería,29,45
65530,Artemio y Hernán,Ranchería,29,45
65530,Los Cantú,Ranchería,29,45
65530,Santa Elena (Las Encinas),Ranchería,29,45
65530,Puerto Grande,Ranchería,29,45
65530,Halcones,Ranchería,29,45
65530,La Vidriera,Ranchería,29,45
65530,San Ricardo,Ranchería,29,45
65530,Casa de Piedra,Ejido,15,45
65530,La Sultana (Villa Alegre),Ranchería,29,45
65530,Las Mercedes (Los García),Ranchería,29,45
65530,Arroyo la Sandía,Ejido,15,45
65530,Santa Mónica (La Ilusión),Ranchería,29,45
65533,Cuarenta y Cuatro,Ranchería,29,45
65533,El Deiby,Ranchería,29,45
65533,Don Nicolás [Granja Avícola],Granja,23,45
65533,El Ancón [Granja Avícola],Granja,23,45
65533,El Refugio,Ranchería,29,45
65533,La Morita,Ranchería,29,45
65533,Los Garza,Ranchería,29,45
65533,Melisa,Ranchería,29,45
65533,El Lindero,Ranchería,29,45
65533,El Ciervo,Ranchería,29,45
65533,Keiko [Granja Avícola],Granja,23,45
